customer_id,product_id,interaction_type,interaction_date,products,customer_age,customer_income,customer_tier
C190517,P00004,clicked,2023-09-30,Personal Loan,28,872883,Gold
C190517,P00009,purchased,2022-10-01,Debit Card,28,872883,Gold
C190517,P00007,purchased,2024-09-22,Fixed Deposit,28,872883,Gold
C190517,P00009,clicked,2024-11-17,Debit Card,28,872883,Gold
C190517,P00010,viewed,2022-06-05,Home Loan,28,872883,Gold
C496683,P00007,clicked,2022-12-14,Fixed Deposit,31,640040,Platinum
C496683,P00007,clicked,2022-02-08,Fixed Deposit,31,640040,Platinum
C496683,P00004,viewed,2024-11-01,Personal Loan,31,640040,Platinum
C496683,P00011,purchased,2023-05-25,Life Insurance,31,640040,Platinum
C496683,P00010,purchased,2023-01-21,Home Loan,31,640040,Platinum
C452716,P00008,clicked,2024-07-24,Recurring Deposit,70,595962,Bronze
C452716,P00002,purchased,2022-08-06,Bike Insurance,70,595962,Bronze
C495570,P00009,clicked,2022-04-17,Debit Card,70,212627,Gold
C495570,P00008,viewed,2022-09-08,Recurring Deposit,70,212627,Gold
C495570,P00005,purchased,2024-06-26,Savings Account,70,212627,Gold
C235155,P00006,clicked,2023-12-02,Credit Card,61,944781,Platinum
C235155,P00005,clicked,2023-12-11,Savings Account,61,944781,Platinum
C235155,P00002,purchased,2024-01-29,Bike Insurance,61,944781,Platinum
C235155,P00008,clicked,2023-07-21,Recurring Deposit,61,944781,Platinum
C145855,P00010,viewed,2022-04-10,Home Loan,32,249117,Gold
C145855,P00008,purchased,2023-10-07,Recurring Deposit,32,249117,Gold
C145855,P00001,viewed,2022-04-29,Car Loan,32,249117,Gold
C271779,P00009,viewed,2024-07-10,Debit Card,52,505935,Platinum
C109244,P00004,clicked,2022-02-02,Personal Loan,49,194220,Bronze
C109244,P00003,purchased,2023-09-02,Car Insurance,49,194220,Bronze
C882664,P00010,clicked,2022-07-06,Home Loan,38,920990,Silver
C882664,P00006,purchased,2022-02-24,Credit Card,38,920990,Silver
C725564,P00001,viewed,2024-07-07,Car Loan,31,431768,Platinum
C725564,P00007,clicked,2023-04-19,Fixed Deposit,31,431768,Platinum
C725564,P00007,purchased,2022-05-28,Fixed Deposit,31,431768,Platinum
C725564,P00001,viewed,2023-09-25,Car Loan,31,431768,Platinum
C725564,P00009,clicked,2023-05-30,Debit Card,31,431768,Platinum
C985439,P00004,clicked,2022-11-28,Personal Loan,24,654107,Silver
C985439,P00005,viewed,2023-08-29,Savings Account,24,654107,Silver
C769489,P00010,purchased,2022-07-16,Home Loan,48,153917,Gold
C769489,P00011,viewed,2022-03-18,Life Insurance,48,153917,Gold
C303639,P00001,purchased,2024-05-23,Car Loan,28,292587,Platinum
C303639,P00002,clicked,2023-04-05,Bike Insurance,28,292587,Platinum
C303639,P00004,clicked,2023-01-12,Personal Loan,28,292587,Platinum
C401441,P00010,clicked,2023-10-29,Home Loan,52,986204,Silver
C213972,P00008,clicked,2022-02-11,Recurring Deposit,33,736940,Silver
C213972,P00012,viewed,2024-06-14,Health Insurance,33,736940,Silver
C213972,P00004,clicked,2024-01-02,Personal Loan,33,736940,Silver
C812533,P00003,purchased,2023-07-25,Car Insurance,22,555227,Silver
C812533,P00005,purchased,2023-05-13,Savings Account,22,555227,Silver
C867227,P00005,viewed,2022-10-30,Savings Account,53,263554,Gold
C867227,P00004,clicked,2023-11-27,Personal Loan,53,263554,Gold
C193686,P00009,clicked,2022-11-04,Debit Card,44,946207,Bronze
C601803,P00010,viewed,2023-09-01,Home Loan,26,420572,Silver
C601803,P00007,viewed,2024-09-16,Fixed Deposit,26,420572,Silver
C601803,P00003,purchased,2024-10-02,Car Insurance,26,420572,Silver
C601803,P00012,purchased,2024-01-07,Health Insurance,26,420572,Silver
C601803,P00002,viewed,2022-02-06,Bike Insurance,26,420572,Silver
C860950,P00002,clicked,2022-10-10,Bike Insurance,34,62676,Silver
C860950,P00010,viewed,2024-04-12,Home Loan,34,62676,Silver
C860950,P00002,clicked,2023-07-02,Bike Insurance,34,62676,Silver
C860950,P00011,clicked,2022-04-17,Life Insurance,34,62676,Silver
C860950,P00006,purchased,2024-03-19,Credit Card,34,62676,Silver
C316721,P00002,clicked,2023-12-02,Bike Insurance,26,436094,Gold
C228975,P00010,viewed,2024-05-10,Home Loan,45,927233,Silver
C228975,P00006,purchased,2023-07-28,Credit Card,45,927233,Silver
C228975,P00001,clicked,2023-10-01,Car Loan,45,927233,Silver
C228975,P00001,clicked,2023-12-28,Car Loan,45,927233,Silver
C591356,P00010,viewed,2023-06-05,Home Loan,24,658560,Silver
C591356,P00001,viewed,2022-03-30,Car Loan,24,658560,Silver
C415999,P00001,clicked,2023-04-02,Car Loan,44,389363,Gold
C415999,P00009,clicked,2022-11-03,Debit Card,44,389363,Gold
C415999,P00008,clicked,2022-05-11,Recurring Deposit,44,389363,Gold
C802239,P00008,viewed,2024-10-10,Recurring Deposit,42,464860,Silver
C802239,P00004,viewed,2022-03-18,Personal Loan,42,464860,Silver
C802239,P00011,viewed,2022-03-16,Life Insurance,42,464860,Silver
C802239,P00008,viewed,2022-03-30,Recurring Deposit,42,464860,Silver
C802239,P00001,viewed,2023-11-15,Car Loan,42,464860,Silver
C431194,P00003,viewed,2023-01-05,Car Insurance,35,425610,Bronze
C431194,P00010,clicked,2022-05-29,Home Loan,35,425610,Bronze
C431194,P00010,clicked,2022-04-26,Home Loan,35,425610,Bronze
C220360,P00010,purchased,2024-03-12,Home Loan,48,915585,Gold
C220360,P00004,clicked,2024-03-11,Personal Loan,48,915585,Gold
C620745,P00009,clicked,2024-11-12,Debit Card,47,214861,Bronze
C620745,P00007,viewed,2023-08-22,Fixed Deposit,47,214861,Bronze
C620745,P00004,clicked,2024-07-21,Personal Loan,47,214861,Bronze
C620745,P00012,clicked,2023-03-15,Health Insurance,47,214861,Bronze
C935613,P00011,clicked,2022-11-30,Life Insurance,67,309581,Bronze
C935613,P00007,purchased,2024-12-05,Fixed Deposit,67,309581,Bronze
C935613,P00001,purchased,2022-01-19,Car Loan,67,309581,Bronze
C935613,P00001,viewed,2022-10-03,Car Loan,67,309581,Bronze
C935613,P00007,purchased,2023-05-03,Fixed Deposit,67,309581,Bronze
C515876,P00006,viewed,2023-07-08,Credit Card,27,984478,Bronze
C254564,P00006,viewed,2023-05-20,Credit Card,37,825220,Silver
C254564,P00001,purchased,2024-12-05,Car Loan,37,825220,Silver
C254564,P00004,viewed,2022-06-13,Personal Loan,37,825220,Silver
C254564,P00006,viewed,2024-08-24,Credit Card,37,825220,Silver
C747942,P00011,viewed,2023-03-30,Life Insurance,40,945599,Silver
C747942,P00011,viewed,2023-11-18,Life Insurance,40,945599,Silver
C747942,P00009,purchased,2024-02-16,Debit Card,40,945599,Silver
C747942,P00008,clicked,2022-12-27,Recurring Deposit,40,945599,Silver
C747942,P00003,clicked,2023-06-11,Car Insurance,40,945599,Silver
C705194,P00003,clicked,2022-11-15,Car Insurance,19,559486,Platinum
C588336,P00003,purchased,2023-11-03,Car Insurance,30,897107,Bronze
C588336,P00005,purchased,2023-03-12,Savings Account,30,897107,Bronze
C588336,P00001,viewed,2024-09-22,Car Loan,30,897107,Bronze
C588336,P00010,purchased,2022-03-13,Home Loan,30,897107,Bronze
C588336,P00010,clicked,2022-10-27,Home Loan,30,897107,Bronze
C546962,P00001,purchased,2024-05-16,Car Loan,61,492430,Gold
C546962,P00004,viewed,2024-02-08,Personal Loan,61,492430,Gold
C546962,P00001,viewed,2023-11-28,Car Loan,61,492430,Gold
C788739,P00003,purchased,2022-02-13,Car Insurance,65,982328,Platinum
C788739,P00006,viewed,2022-07-21,Credit Card,65,982328,Platinum
C788739,P00009,clicked,2024-06-26,Debit Card,65,982328,Platinum
C788739,P00009,clicked,2022-05-24,Debit Card,65,982328,Platinum
C208782,P00002,clicked,2023-02-11,Bike Insurance,54,218653,Silver
C208782,P00002,clicked,2023-01-07,Bike Insurance,54,218653,Silver
C208782,P00011,purchased,2024-04-09,Life Insurance,54,218653,Silver
C788971,P00004,viewed,2024-08-05,Personal Loan,44,809189,Silver
C788971,P00004,purchased,2022-06-15,Personal Loan,44,809189,Silver
C115934,P00004,purchased,2024-04-24,Personal Loan,29,909552,Bronze
C115934,P00008,clicked,2024-05-27,Recurring Deposit,29,909552,Bronze
C770988,P00004,purchased,2023-10-27,Personal Loan,38,601099,Silver
C505243,P00007,purchased,2022-11-23,Fixed Deposit,29,354383,Platinum
C807111,P00004,purchased,2023-11-20,Personal Loan,18,549214,Platinum
C989387,P00001,purchased,2024-05-18,Car Loan,41,455714,Platinum
C989387,P00003,clicked,2023-04-30,Car Insurance,41,455714,Platinum
C989387,P00005,clicked,2022-06-01,Savings Account,41,455714,Platinum
C989387,P00009,viewed,2023-01-29,Debit Card,41,455714,Platinum
C386838,P00005,viewed,2022-07-02,Savings Account,29,752663,Silver
C807654,P00003,viewed,2024-08-18,Car Insurance,41,937942,Platinum
C807654,P00004,viewed,2022-10-24,Personal Loan,41,937942,Platinum
C807654,P00001,viewed,2024-12-02,Car Loan,41,937942,Platinum
C807654,P00003,viewed,2024-12-20,Car Insurance,41,937942,Platinum
C896607,P00004,viewed,2022-12-10,Personal Loan,58,879453,Silver
C896607,P00001,purchased,2023-01-26,Car Loan,58,879453,Silver
C896607,P00011,viewed,2024-08-20,Life Insurance,58,879453,Silver
C754384,P00004,viewed,2024-07-08,Personal Loan,64,503405,Platinum
C333907,P00008,clicked,2023-09-06,Recurring Deposit,22,667678,Platinum
C333907,P00005,clicked,2024-09-26,Savings Account,22,667678,Platinum
C333907,P00007,purchased,2024-03-27,Fixed Deposit,22,667678,Platinum
C173688,P00009,viewed,2022-05-25,Debit Card,35,522902,Gold
C600460,P00005,clicked,2024-04-21,Savings Account,36,643127,Bronze
C600460,P00002,clicked,2023-02-15,Bike Insurance,36,643127,Bronze
C855242,P00012,viewed,2023-08-13,Health Insurance,32,425412,Gold
C855242,P00003,viewed,2022-06-03,Car Insurance,32,425412,Gold
C961698,P00009,viewed,2024-03-01,Debit Card,67,247833,Gold
C961698,P00005,viewed,2024-02-21,Savings Account,67,247833,Gold
C392243,P00007,viewed,2025-01-05,Fixed Deposit,57,418065,Gold
C392243,P00011,purchased,2022-09-14,Life Insurance,57,418065,Gold
C392243,P00002,purchased,2024-11-07,Bike Insurance,57,418065,Gold
C409151,P00010,clicked,2024-06-21,Home Loan,28,637554,Platinum
C409151,P00010,clicked,2023-06-19,Home Loan,28,637554,Platinum
C409151,P00002,clicked,2023-02-13,Bike Insurance,28,637554,Platinum
C409151,P00004,clicked,2023-03-21,Personal Loan,28,637554,Platinum
C510380,P00011,clicked,2023-04-01,Life Insurance,33,769491,Platinum
C510380,P00002,purchased,2023-07-11,Bike Insurance,33,769491,Platinum
C510380,P00010,clicked,2022-02-09,Home Loan,33,769491,Platinum
C715677,P00012,viewed,2024-04-19,Health Insurance,28,980475,Platinum
C715677,P00003,clicked,2024-02-17,Car Insurance,28,980475,Platinum
C715677,P00012,purchased,2023-05-25,Health Insurance,28,980475,Platinum
C765469,P00010,purchased,2024-05-10,Home Loan,37,920399,Platinum
C765469,P00003,viewed,2023-07-18,Car Insurance,37,920399,Platinum
C765469,P00001,purchased,2024-11-07,Car Loan,37,920399,Platinum
C765469,P00011,purchased,2024-08-31,Life Insurance,37,920399,Platinum
C567747,P00009,viewed,2022-03-18,Debit Card,55,868628,Gold
C220559,P00004,viewed,2022-08-10,Personal Loan,56,895799,Gold
C220559,P00007,clicked,2024-01-26,Fixed Deposit,56,895799,Gold
C220559,P00011,purchased,2022-08-29,Life Insurance,56,895799,Gold
C220559,P00001,clicked,2023-12-26,Car Loan,56,895799,Gold
C689670,P00010,viewed,2024-12-22,Home Loan,63,167119,Bronze
C618561,P00011,viewed,2024-07-20,Life Insurance,37,243592,Silver
C618561,P00007,viewed,2023-12-31,Fixed Deposit,37,243592,Silver
C618561,P00002,clicked,2024-06-29,Bike Insurance,37,243592,Silver
C618561,P00010,viewed,2024-10-13,Home Loan,37,243592,Silver
C486111,P00002,purchased,2023-03-03,Bike Insurance,28,354609,Gold
C486111,P00003,viewed,2024-05-10,Car Insurance,28,354609,Gold
C873289,P00006,clicked,2024-10-23,Credit Card,41,187909,Gold
C873289,P00006,clicked,2024-07-03,Credit Card,41,187909,Gold
C873289,P00003,viewed,2022-05-06,Car Insurance,41,187909,Gold
C873289,P00001,purchased,2022-05-02,Car Loan,41,187909,Gold
C873289,P00002,purchased,2023-07-24,Bike Insurance,41,187909,Gold
C737955,P00009,viewed,2024-09-19,Debit Card,68,751194,Platinum
C958382,P00003,purchased,2023-08-24,Car Insurance,26,681047,Platinum
C958382,P00001,viewed,2022-04-04,Car Loan,26,681047,Platinum
C958382,P00010,purchased,2022-10-10,Home Loan,26,681047,Platinum
C958382,P00012,purchased,2024-06-05,Health Insurance,26,681047,Platinum
C180342,P00003,clicked,2023-08-21,Car Insurance,58,330797,Bronze
C180342,P00010,purchased,2022-09-22,Home Loan,58,330797,Bronze
C180342,P00007,clicked,2022-10-19,Fixed Deposit,58,330797,Bronze
C180342,P00012,purchased,2024-06-21,Health Insurance,58,330797,Bronze
C180342,P00002,purchased,2022-08-31,Bike Insurance,58,330797,Bronze
C554801,P00003,purchased,2022-10-14,Car Insurance,31,265963,Bronze
C554801,P00011,viewed,2024-05-30,Life Insurance,31,265963,Bronze
C554801,P00002,clicked,2023-12-02,Bike Insurance,31,265963,Bronze
C164933,P00004,clicked,2022-09-08,Personal Loan,45,994069,Silver
C975857,P00009,viewed,2024-07-28,Debit Card,68,397015,Silver
C937827,P00001,clicked,2024-04-28,Car Loan,31,669006,Bronze
C937827,P00002,clicked,2022-11-06,Bike Insurance,31,669006,Bronze
C330416,P00004,clicked,2024-06-04,Personal Loan,30,780736,Platinum
C748124,P00004,viewed,2022-08-24,Personal Loan,60,499702,Bronze
C824827,P00007,viewed,2024-10-12,Fixed Deposit,39,404505,Bronze
C824827,P00003,purchased,2024-07-04,Car Insurance,39,404505,Bronze
C824827,P00012,purchased,2024-12-21,Health Insurance,39,404505,Bronze
C824827,P00001,clicked,2023-06-08,Car Loan,39,404505,Bronze
C824827,P00002,purchased,2024-01-08,Bike Insurance,39,404505,Bronze
C841857,P00002,clicked,2023-12-13,Bike Insurance,26,32125,Gold
C841857,P00001,purchased,2024-08-14,Car Loan,26,32125,Gold
C841857,P00004,clicked,2024-05-07,Personal Loan,26,32125,Gold
C841857,P00011,purchased,2022-12-10,Life Insurance,26,32125,Gold
C841857,P00001,clicked,2023-05-21,Car Loan,26,32125,Gold
C122580,P00010,purchased,2024-06-11,Home Loan,27,809193,Platinum
C122580,P00004,purchased,2024-02-29,Personal Loan,27,809193,Platinum
C122580,P00008,viewed,2022-06-19,Recurring Deposit,27,809193,Platinum
C519187,P00008,viewed,2022-09-11,Recurring Deposit,52,836392,Platinum
C192990,P00004,viewed,2023-09-26,Personal Loan,39,55458,Platinum
C192990,P00011,clicked,2022-01-31,Life Insurance,39,55458,Platinum
C192990,P00003,viewed,2024-12-05,Car Insurance,39,55458,Platinum
C192990,P00007,clicked,2022-06-11,Fixed Deposit,39,55458,Platinum
C430531,P00008,clicked,2024-12-24,Recurring Deposit,53,140706,Platinum
C430531,P00012,viewed,2023-04-20,Health Insurance,53,140706,Platinum
C430531,P00008,purchased,2023-03-06,Recurring Deposit,53,140706,Platinum
C430531,P00001,purchased,2022-08-30,Car Loan,53,140706,Platinum
C430531,P00007,clicked,2023-01-09,Fixed Deposit,53,140706,Platinum
C513833,P00004,purchased,2023-04-18,Personal Loan,60,623863,Bronze
C513833,P00002,purchased,2024-09-30,Bike Insurance,60,623863,Bronze
C513833,P00012,purchased,2024-10-06,Health Insurance,60,623863,Bronze
C513833,P00010,clicked,2023-02-24,Home Loan,60,623863,Bronze
C935425,P00009,clicked,2023-07-04,Debit Card,51,509490,Silver
C935425,P00007,clicked,2024-01-19,Fixed Deposit,51,509490,Silver
C935425,P00007,purchased,2023-10-23,Fixed Deposit,51,509490,Silver
C875921,P00012,clicked,2023-06-12,Health Insurance,63,816209,Platinum
C875921,P00008,clicked,2022-08-10,Recurring Deposit,63,816209,Platinum
C875921,P00010,clicked,2022-11-15,Home Loan,63,816209,Platinum
C875921,P00005,clicked,2023-03-28,Savings Account,63,816209,Platinum
C875921,P00007,clicked,2023-05-13,Fixed Deposit,63,816209,Platinum
C928496,P00010,purchased,2022-06-06,Home Loan,33,480775,Platinum
C928496,P00007,viewed,2022-04-06,Fixed Deposit,33,480775,Platinum
C928496,P00006,clicked,2022-04-14,Credit Card,33,480775,Platinum
C100783,P00007,viewed,2023-04-18,Fixed Deposit,62,775218,Gold
C100783,P00002,purchased,2022-05-06,Bike Insurance,62,775218,Gold
C100783,P00012,purchased,2024-02-06,Health Insurance,62,775218,Gold
C100783,P00007,purchased,2023-06-25,Fixed Deposit,62,775218,Gold
C100783,P00009,purchased,2022-11-01,Debit Card,62,775218,Gold
C188932,P00001,clicked,2024-12-30,Car Loan,31,571574,Gold
C198367,P00010,purchased,2022-01-30,Home Loan,21,969615,Gold
C198367,P00012,purchased,2024-11-12,Health Insurance,21,969615,Gold
C198367,P00003,viewed,2022-11-02,Car Insurance,21,969615,Gold
C198367,P00004,viewed,2024-12-20,Personal Loan,21,969615,Gold
C917285,P00006,clicked,2022-07-15,Credit Card,42,916980,Gold
C917285,P00009,clicked,2022-11-17,Debit Card,42,916980,Gold
C917285,P00010,clicked,2024-03-18,Home Loan,42,916980,Gold
C917285,P00004,viewed,2024-08-08,Personal Loan,42,916980,Gold
C436831,P00010,purchased,2023-12-08,Home Loan,36,633889,Bronze
C410392,P00001,clicked,2022-06-22,Car Loan,27,760472,Bronze
C410392,P00012,clicked,2022-03-11,Health Insurance,27,760472,Bronze
C410392,P00006,viewed,2022-08-10,Credit Card,27,760472,Bronze
C885496,P00001,purchased,2024-11-11,Car Loan,62,59362,Platinum
C885496,P00007,purchased,2023-09-10,Fixed Deposit,62,59362,Platinum
C885496,P00010,viewed,2024-04-11,Home Loan,62,59362,Platinum
C134799,P00003,clicked,2022-11-12,Car Insurance,55,815323,Platinum
C117294,P00009,viewed,2022-05-11,Debit Card,55,63699,Platinum
C117294,P00001,clicked,2022-04-15,Car Loan,55,63699,Platinum
C117294,P00009,viewed,2023-08-04,Debit Card,55,63699,Platinum
C117294,P00001,clicked,2024-03-03,Car Loan,55,63699,Platinum
C259262,P00001,purchased,2023-06-10,Car Loan,62,908001,Silver
C259262,P00008,viewed,2024-09-04,Recurring Deposit,62,908001,Silver
C393178,P00003,purchased,2024-10-06,Car Insurance,60,123937,Silver
C393178,P00007,purchased,2022-02-24,Fixed Deposit,60,123937,Silver
C393178,P00009,clicked,2024-12-14,Debit Card,60,123937,Silver
C393178,P00005,purchased,2023-12-24,Savings Account,60,123937,Silver
C539528,P00009,purchased,2024-09-14,Debit Card,37,752259,Platinum
C539528,P00005,clicked,2022-07-18,Savings Account,37,752259,Platinum
C351902,P00009,viewed,2023-12-03,Debit Card,42,734946,Platinum
C351902,P00009,purchased,2024-05-31,Debit Card,42,734946,Platinum
C351902,P00007,purchased,2023-06-06,Fixed Deposit,42,734946,Platinum
C351902,P00003,purchased,2023-06-04,Car Insurance,42,734946,Platinum
C351902,P00012,purchased,2022-03-03,Health Insurance,42,734946,Platinum
C404642,P00001,clicked,2022-07-30,Car Loan,63,244317,Platinum
C404642,P00006,purchased,2024-06-29,Credit Card,63,244317,Platinum
C404642,P00002,purchased,2024-06-13,Bike Insurance,63,244317,Platinum
C404642,P00006,viewed,2024-10-11,Credit Card,63,244317,Platinum
C951760,P00002,clicked,2023-12-16,Bike Insurance,23,790910,Platinum
C951760,P00008,clicked,2024-04-25,Recurring Deposit,23,790910,Platinum
C951760,P00001,clicked,2022-12-10,Car Loan,23,790910,Platinum
C951760,P00008,purchased,2023-10-09,Recurring Deposit,23,790910,Platinum
C844576,P00007,viewed,2024-11-12,Fixed Deposit,22,740233,Platinum
C844576,P00002,clicked,2022-07-16,Bike Insurance,22,740233,Platinum
C218514,P00005,purchased,2023-03-11,Savings Account,44,37121,Platinum
C806722,P00010,purchased,2024-11-29,Home Loan,26,759756,Platinum
C650313,P00003,viewed,2023-10-22,Car Insurance,27,312965,Bronze
C650313,P00009,clicked,2023-03-21,Debit Card,27,312965,Bronze
C650313,P00003,purchased,2022-03-19,Car Insurance,27,312965,Bronze
C615338,P00005,purchased,2024-08-17,Savings Account,69,620704,Silver
C610271,P00006,clicked,2023-10-28,Credit Card,52,932353,Bronze
C610271,P00002,clicked,2024-07-18,Bike Insurance,52,932353,Bronze
C550331,P00010,purchased,2023-03-03,Home Loan,57,61526,Platinum
C550331,P00009,purchased,2022-02-10,Debit Card,57,61526,Platinum
C195204,P00012,viewed,2022-05-29,Health Insurance,31,671702,Gold
C981924,P00012,viewed,2024-04-13,Health Insurance,48,167634,Silver
C981924,P00010,viewed,2023-03-03,Home Loan,48,167634,Silver
C981924,P00010,viewed,2024-09-01,Home Loan,48,167634,Silver
C981924,P00002,viewed,2022-06-11,Bike Insurance,48,167634,Silver
C981924,P00009,purchased,2022-09-23,Debit Card,48,167634,Silver
C843435,P00005,purchased,2022-04-26,Savings Account,52,37601,Bronze
